Time since System Start [us];Week time [milliseconds since start of GPS week];Humidity [%];Groundspeed [m/s];Airspeed [m/s];Temperature [deg C];Airpressure [kPas];Longitude;Latitude;Flight Height [m];Roll [deg];Pitch [deg];Yaw [deg];Ground course [deg];Energie [m];GyroX [rad/s];GyroY [rad/s];GyroZ [rad/s];AcceX [m/s/s];AcceY [m/s/s];AcceZ [m/s/s]
50057054;423021000;20;2.226;0.0220617;30.77;96094.15;8.2594625;47.341607;5.66000000000003;70.2;-4.56;144.43;299.7051;5.66002480726847;-0.002190924;0.1676023;0.03106543;4.943571;-10.53378;-1.409254
50256974;423021200;20;0.887;0.0220617;30.78;96096.67;8.2594587;47.3416086;5.66000000000003;68.95;-3.68;145.03;301.964;5.66002480726847;-0.1393043;0.03485483;-0.07728589;5.010637;-10.62513;-0.9920987
50456315;423021400;20;0.126;0.0220617;30.79;96097.49;8.2594577;47.3416091;5.66000000000003;66.87;-2.96;145.12;319.3405;5.66002480726847;-0.3472086;0.07054874;-0.1071409;-0.4788526;-9.408267;-4.340776
50656528;423021600;20;0.032;0.0220617;30.79;96097.55;8.2594577;47.3416092;5.66000000000003;65.71;-3.06;145.24;37.02684;5.66002480726847;0.003940947;0.007004136;-0.01159728;-0.5390006;-8.924465;-4.004492
50856439;423021800;20;0.002;0.0220617;30.8;96093.45;8.2594577;47.3416092;5.66000000000003;65.67;-3.05;145.24;220.8855;5.66002480726847;0.004637014;0.007544195;-0.01321907;-0.5233471;-8.947523;-4.060309
51057208;423022000;20;0.002;0.0220617;30.81;96095.34;8.2594577;47.3416092;5.66000000000003;65.62;-3.03;145.25;221.5219;5.66002480726847;0.004734601;0.007993465;-0.01462756;-0.5390699;-9.202488;-4.182814
51256356;423022200;20;0.002;0.0220617;30.82;96096.25;8.2594577;47.3416092;5.66000000000003;65.59;-3.03;145.25;221.751;5.66002480726847;0.003506511;0.006359834;-0.01074206;-0.5244213;-9.008989;-4.094275
51456960;423022400;20;0.002;0.0220617;30.83;96094.2;8.2594577;47.3416092;5.66000000000003;65.55;-3.01;145.25;221.4725;5.66002480726847;0.004485341;0.007275721;-0.01286749;-0.5272451;-8.989326;-4.090749
51657099;423022600;20;0.002;0.0220617;30.84;96096.31;8.2594577;47.3416092;5.66000000000003;65.49;-3;145.25;221.1983;5.66002480726847;0.003438646;0.006466028;-0.01099592;-0.5201054;-8.864552;-4.015901
51856321;423022800;20;0.001;0.0220617;30.85;96094.84;8.2594577;47.3416092;5.66000000000003;65.46;-2.99;145.25;224.4503;5.66002480726847;0.004323983;0.00693366;-0.01236325;-0.4995624;-8.786732;-4.023925
52057259;423023000;20;0.001;0.0220617;30.85;96094.91;8.2594577;47.3416092;5.66000000000003;65.4;-2.97;145.25;224.559;5.66002480726847;0.005776044;0.009253675;-0.01677266;-0.5088755;-8.915489;-4.104667
52256579;423023200;20;0.002;0.0220617;30.86;96096.64;8.2594577;47.3416092;5.66000000000003;65.37;-2.96;145.25;221.4952;5.66002480726847;0.004738908;0.007338982;-0.01339466;-0.51656;-8.986835;-4.112844
52456568;423023400;20;0.002;0.0220617;30.87;96095.82;8.2594577;47.3416092;5.66000000000003;65.33;-2.94;145.25;220.517;5.66002480726847;0.004812467;0.008354099;-0.01415881;-0.5019277;-8.829072;-4.060909
52656751;423023600;20;0.002;0.0220617;30.88;96095.7;8.2594577;47.3416092;5.66000000000003;65.28;-2.93;145.25;220.2845;5.66002480726847;0.003106731;0.006474511;-0.01121834;-0.5187116;-9.121379;-4.18823
52857226;423023800;20;0.002;0.0220617;30.89;96096.15;8.2594577;47.3416092;5.66000000000003;65.24;-2.91;145.25;219.6625;5.66002480726847;0.003590677;0.00687736;-0.01184869;-0.5029079;-8.929126;-4.120081
53056848;423024000;20;0.001;0.0220617;30.9;96096.85;8.2594577;47.3416092;5.66000000000003;65.19;-2.9;145.25;221.1929;5.66002480726847;0.003949825;0.007325586;-0.01357891;-0.4992158;-8.94788;-4.146708
53256682;423024200;20;0.001;0.0220617;30.9;96096.95;8.2594577;47.3416092;5.66000000000003;65.14;-2.88;145.25;220.8796;5.66002480726847;0.003475044;0.007197875;-0.01256138;-0.4940536;-8.889734;-4.129877
53456661;423024400;20;0.002;0.0220617;30.91;96097.22;8.2594576;47.3416092;5.66000000000003;65.1;-2.87;145.24;220.4645;5.66002480726847;0.003516719;0.00727497;-0.01283815;-0.4909611;-8.916067;-4.15479
53657198;423024600;20;0.002;0.0220617;30.92;96096.43;8.2594576;47.3416092;5.66000000000003;65.04;-2.85;145.24;220.9423;5.66002480726847;0.003381844;0.007554286;-0.01480814;-0.5203204;-9.471632;-4.394858
53857192;423024800;20;0.002;0.0220617;30.93;96096.73;8.2594576;47.3416092;5.66000000000003;64.99;-2.84;145.23;220.9944;5.66002480726847;0.003307208;0.006515612;-0.01152289;-0.4857287;-8.871328;-4.134177
54056428;423025000;20;0.002;0.0220617;30.93;96095;8.2594576;47.3416092;5.66000000000003;64.96;-2.82;145.23;220.3544;5.66002480726847;0.004163081;0.007437355;-0.01409799;-0.488091;-8.922887;-4.157396
54256818;423025200;20;0.001;0.0220617;30.94;96094.84;8.2594576;47.3416092;5.66000000000003;64.9;-2.8;145.23;220.1748;5.66002480726847;0.004096726;0.007240189;-0.01335217;-0.4872081;-8.903912;-4.159031
54456817;423025400;20;0.002;0.0220617;30.95;96095.34;8.2594576;47.3416092;5.66000000000003;64.87;-2.79;145.22;222.3766;5.66002480726847;0.00399586;0.008064501;-0.01448835;-0.4846314;-8.982109;-4.220677
54656628;423025600;20;0.002;0.0220617;30.96;96097.49;8.2594576;47.3416092;5.66000000000003;64.82;-2.78;145.22;226.0506;5.66002480726847;0.004887145;0.008935447;-0.01690688;-0.4988726;-9.244623;-4.360423
54856661;423025800;20;0.002;0.0220617;30.96;96093.76;8.2594576;47.3416092;5.66000000000003;64.78;-2.76;145.21;227.3705;5.66002480726847;0.004758739;0.008402411;-0.01566936;-0.4855194;-9.05257;-4.258673
55057221;423026000;20;0.002;0.0220617;30.97;96096.64;8.2594576;47.3416092;5.66000000000003;64.73;-2.75;145.2;227.8046;5.66002480726847;0.004086827;0.007235383;-0.01307147;-0.478229;-8.994318;-4.256596
55256900;423026200;20;0.001;0.0220617;30.98;96096.95;8.2594576;47.3416092;5.66000000000003;64.68;-2.73;145.2;229.1232;5.66002480726847;0.003831047;0.006810792;-0.0124217;-0.4756147;-8.949327;-4.230391
55456823;423026400;20;0.002;0.0220617;30.99;96095.48;8.2594576;47.3416092;5.66000000000003;64.65;-2.72;145.19;230.2505;5.66002480726847;0.004082907;0.007784926;-0.01400198;-0.47434;-9.01266;-4.257154
55656899;423026600;20;0.002;0.0220617;31;96096.52;8.2594576;47.3416092;5.66000000000003;64.6;-2.71;145.18;231.9401;5.66002480726847;0.00421906;0.00748897;-0.01341386;-0.4656039;-8.83989;-4.193584
55857164;423026800;20;0.002;0.0220617;31;96097.55;8.2594576;47.3416092;5.66000000000003;64.56;-2.7;145.18;231.6646;5.66002480726847;0.00447434;0.007359456;-0.01337314;-0.462749;-8.833331;-4.193015
56057126;423027000;20;0.002;0.0220617;31.01;96096.25;8.2594576;47.3416092;5.66000000000003;64.52;-2.68;145.17;231.6544;5.66002480726847;0.005419658;0.008902283;-0.01675996;-0.4687041;-8.93998;-4.260844
56256829;423027200;20;0.002;0.0220617;31.02;96095.27;8.2594576;47.3416092;5.66000000000003;64.47;-2.67;145.16;231.9338;5.66002480726847;0.005030293;0.008699455;-0.01648013;-0.4813955;-9.221206;-4.390309
56456831;423027400;20;0.002;0.0220617;31.02;96094.36;8.2594576;47.3416092;5.66000000000003;64.45;-2.66;145.15;231.2565;5.66002480726847;0.004714136;0.008269561;-0.0144755;-0.4504353;-8.701132;-4.165969
56656864;423027600;20;0.001;0.0220617;31.03;96096.09;8.2594576;47.3416092;5.66000000000003;64.4;-2.65;145.14;231.6652;5.66002480726847;0.003609878;0.00629583;-0.01110376;-0.4602673;-8.915678;-4.250204
56856315;423027800;20;0.002;0.0220617;31.04;96097.16;8.2594576;47.3416092;5.66000000000003;64.37;-2.64;145.14;232.3117;5.66002480726847;0.003204383;0.006118374;-0.01066975;-0.4526221;-8.849479;-4.225801
57057248;423028000;20;0.002;0.0220617;31.05;96097.4;8.2594576;47.3416092;5.66000000000003;64.32;-2.63;145.13;233.382;5.66002480726847;0.003860425;0.007103146;-0.01249598;-0.4631343;-9.047336;-4.358272
57256877;423028200;20;0.002;0.0220617;31.05;96095.05;8.2594575;47.3416092;5.66000000000003;64.29;-2.62;145.12;232.954;5.66002480726847;0.004132201;0.007303726;-0.01302287;-0.4588889;-8.964708;-4.303204
57456361;423028400;20;0.001;0.0220617;31.06;96097;8.2594575;47.3416092;5.66000000000003;64.25;-2.6;145.11;232.081;5.66002480726847;0.005229688;0.008724373;-0.01511751;-0.4602828;-8.999619;-4.377378
57656780;423028600;20;0.001;0.0220617;31.07;96097.13;8.2594575;47.3416092;5.66000000000003;64.21;-2.59;145.11;231.994;5.66002480726847;0.00377498;0.006448662;-0.01080842;-0.4474226;-8.840979;-4.268382
57856997;423028800;20;0.001;0.0220617;31.08;96097.43;8.2594575;47.3416092;5.66000000000003;64.18;-2.59;145.1;232.0809;5.66002480726847;0.00425527;0.006287122;-0.01086107;-0.4434689;-8.800993;-4.260624
58056456;423029000;20;0.001;0.0220617;31.08;96096.58;8.2594575;47.3416092;5.66000000000003;64.16;-2.58;145.09;231.9929;5.66002480726847;0.005056942;0.007488202;-0.01278397;-0.4430189;-8.767243;-4.260456
58256625;423029200;20;0.001;0.0220617;31.09;96095.61;8.2594575;47.3416092;5.66000000000003;64.13;-2.57;145.08;230.8149;5.66002480726847;0.004792703;0.007096358;-0.01275079;-0.4493062;-8.982444;-4.337141
58456393;423029400;20;0.002;0.0220617;31.1;96096.95;8.2594575;47.3416092;5.66000000000003;64.1;-2.56;145.07;231.0789;5.66002480726847;0.00607586;0.008180747;-0.0146929;-0.4465889;-8.902997;-4.314972
58657073;423029600;20;0.001;0.0220617;31.1;96094.63;8.2594575;47.3416091;5.66000000000003;64.07;-2.56;145.06;232.1686;5.66002480726847;0.005557414;0.008134558;-0.01354064;-0.4429476;-8.821499;-4.311547
58856354;423029800;20;0.001;0.0220617;31.11;96096.52;8.2594575;47.3416091;5.66000000000003;64.05;-2.55;145.06;231.1022;5.66002480726847;0.004806838;0.006390109;-0.01097492;-0.4353696;-8.768171;-4.265207
59056749;423030000;20;0.001;0.0220617;31.11;96094.73;8.2594575;47.3416091;5.66000000000003;64.03;-2.55;145.05;230.4532;5.66002480726847;0.005012904;0.006554931;-0.01093027;-0.4348777;-8.76582;-4.279381
59257194;423030200;20;0.001;0.0220617;31.12;96095.82;8.2594575;47.3416091;5.66000000000003;64;-2.54;145.04;231.5677;5.66002480726847;0.005987344;0.008290877;-0.0135262;-0.4722587;-9.346663;-4.581465
59456998;423030400;20;0.001;0.0220617;31.13;96093.51;8.2594575;47.3416091;5.66000000000003;63.99;-2.53;145.03;229.8216;5.66002480726847;0.005911363;0.007889342;-0.0129531;-0.4488164;-8.966384;-4.381761
59656507;423030600;20;0.001;0.0220617;31.13;96093.45;8.2594575;47.3416091;5.66000000000003;63.96;-2.53;145.02;229.8808;5.66002480726847;0.005042392;0.006554755;-0.01088697;-0.4393144;-8.892084;-4.324605
59856360;423030800;20;0.001;0.0220617;31.14;96096.31;8.2594575;47.3416091;5.66000000000003;63.95;-2.53;145.01;232.1419;5.66002480726847;0.004859499;0.006239397;-0.01048636;-0.4353114;-8.801405;-4.29991
60056434;423031000;20;0.001;0.0220617;31.15;96096.58;8.2594575;47.3416091;5.66000000000003;63.93;-2.52;145.01;232.7646;5.66002480726847;0.006261367;0.007865669;-0.01316818;-0.4389372;-8.833625;-4.330919
60256513;423031200;20;0.001;0.0220617;31.15;96096.31;8.2594575;47.3416091;5.66000000000003;63.91;-2.52;145;234.5238;5.66002480726847;0.005242874;0.006757362;-0.01110416;-0.4362892;-8.859835;-4.332067
60457189;423031400;20;0.001;0.0220617;31.16;96096.64;8.2594575;47.3416091;5.66000000000003;63.89;-2.51;144.99;234.9114;5.66002480726847;0.006003655;0.007272584;-0.01192233;-0.4294925;-8.760652;-4.296699
60656774;423031600;20;0.001;0.0220617;31.17;96096.91;8.2594575;47.3416091;5.66000000000003;63.88;-2.51;144.98;234.3446;5.66002480726847;0.006227615;0.007709754;-0.01262968;-0.4253632;-8.67326;-4.257892
60856361;423031800;20;0.001;0.0220617;31.17;96093.33;8.2594575;47.3416091;5.66000000000003;63.86;-2.51;144.97;235.7645;5.66002480726847;0.00590554;0.007128184;-0.01148925;-0.4417436;-9.036077;-4.401095
61056512;423032000;20;0.001;0.0220617;31.18;96095.48;8.2594575;47.3416091;5.66000000000003;63.85;-2.5;144.96;235.2249;5.66002480726847;0.006362484;0.00779415;-0.01271232;-0.4276801;-8.738086;-4.281028
61256492;423032200;20;0.001;0.0220617;31.19;96095.55;8.2594575;47.3416091;5.66000000000003;63.84;-2.5;144.95;231.3437;5.66002480726847;0.005511172;0.006415212;-0.01035941;-0.4255486;-8.72147;-4.284293
61456767;423032400;20;0.001;0.0220617;31.19;96093.27;8.2594574;47.3416091;5.66000000000003;63.82;-2.5;144.95;231.3985;5.66002480726847;0.005484815;0.006697215;-0.01011203;-0.4308345;-8.805625;-4.32907
61656707;423032600;20;0.001;0.0220617;31.2;96097.77;8.2594574;47.3416091;5.66000000000003;63.81;-2.5;144.94;233.0255;5.66002480726847;0.006784556;0.007966782;-0.01269561;-0.4343351;-8.852917;-4.345312
61856730;423032800;20;0.001;0.0220617;31.2;96097.49;8.2594574;47.3416091;5.66000000000003;63.8;-2.5;144.93;231.5371;5.66002480726847;0.005658946;0.006788974;-0.01021749;-0.424316;-8.728101;-4.297011
62057269;423033000;20;0;0.0220617;31.21;96094.63;8.2594574;47.3416091;5.66000000000003;63.73;-2.47;144.92;239.8792;5.66002480726847;-0.005609604;0.01007706;-0.01547179;-0.4515541;-8.749732;-4.231699
62256525;423033200;20;0;0.0220617;31.22;96095.27;8.2594574;47.3416091;5.66000000000003;63.69;-2.46;144.92;240.4582;5.66002480726847;0.005663265;0.006885269;-0.01027557;-0.4220937;-8.776963;-4.344387
62456797;423033400;20;0.001;0.0220617;31.22;96093.73;8.2594574;47.3416091;5.66000000000003;63.63;-2.43;144.91;229.4792;5.66002480726847;0.006587295;0.007277968;-0.01172789;-0.4319297;-8.942841;-4.420395
62656629;423033600;20;0;0.0220617;31.23;96093.76;8.2594574;47.3416091;5.66000000000003;63.58;-2.41;144.91;287.9433;5.66002480726847;-0.002672468;0.01094872;-0.0179667;-0.3886857;-8.825278;-4.418828
62856835;423033800;20;0;0.0220617;31.23;96095.05;8.2594574;47.3416091;5.66000000000003;63.52;-2.39;144.9;320.4436;5.66002480726847;0.005112626;0.007657508;-0.01146667;-0.3899084;-8.838314;-4.463151
63056490;423034000;20;0.001;0.0220617;31.24;96095.61;8.2594574;47.3416091;5.66000000000003;63.47;-2.37;144.9;230.8424;5.66002480726847;0.00684538;0.007437139;-0.01083647;-0.4059037;-8.753636;-4.382052
63256555;423034200;20;0;0.0220617;31.24;96093.88;8.2594574;47.3416091;5.66000000000003;63.46;-2.37;144.89;290.0786;5.66002480726847;0.0009957583;0.009604946;-0.01452522;-0.3849843;-8.64617;-4.334214
63456323;423034400;20;0;0.0220617;31.25;96097.13;8.2594574;47.3416091;5.66000000000003;63.43;-2.36;144.89;356.3967;5.66002480726847;0.002994978;0.007190449;-0.01085986;-0.3786111;-8.800276;-4.45437
63656868;423034600;20;0;0.0220617;31.26;96094.52;8.2594574;47.3416091;5.66000000000003;63.38;-2.34;144.88;237.9801;5.66002480726847;0.005784814;0.006574725;-0.009640082;-0.4083497;-8.838704;-4.424524
63856937;423034800;20;0.001;0.0220617;31.26;96093.38;8.2594574;47.3416091;5.66000000000003;63.37;-2.34;144.87;227.8206;5.66002480726847;0.005536852;0.006325101;-0.008818436;-0.404906;-8.804078;-4.414966
64056421;423035000;20;0.001;0.0220617;31.27;96096.91;8.2594574;47.3416091;5.66000000000003;63.35;-2.33;144.87;228.1896;5.66002480726847;0.006216248;0.007029399;-0.01039115;-0.4124062;-8.958865;-4.485373
64256946;423035200;20;0.001;0.0220617;31.27;96094.2;8.2594574;47.3416091;5.66000000000003;63.35;-2.33;144.86;227.022;5.66002480726847;0.006285925;0.00708972;-0.01014223;-0.411211;-8.955415;-4.491903
64456664;423035400;20;0.001;0.0220617;31.28;96097.13;8.2594574;47.3416091;5.66000000000003;63.34;-2.33;144.86;228.8553;5.66002480726847;0.005752457;0.006161018;-0.008870962;-0.4075489;-8.872213;-4.443852
64657068;423035600;20;0.001;0.0220617;31.28;96095.21;8.2594574;47.3416091;5.66000000000003;63.34;-2.34;144.85;229.8378;5.66002480726847;0.005975716;0.006409971;-0.009315031;-0.4097393;-8.88875;-4.460374
64857270;423035800;20;0;0.0220617;31.29;96093.88;8.2594574;47.3416091;5.66000000000003;63.33;-2.34;144.84;228.0263;5.66002480726847;0.006033507;0.006587061;-0.009502899;-0.4067259;-8.876798;-4.450572
65057284;423036000;20;0.001;0.0220617;31.3;96095.94;8.2594574;47.3416091;5.66000000000003;63.33;-2.34;144.84;229.0338;5.66002480726847;0.005843736;0.006297249;-0.009120002;-0.4075997;-8.890118;-4.446732
65256429;423036200;20;0.001;0.0220617;31.3;96095.27;8.2594574;47.3416091;5.66000000000003;63.33;-2.34;144.83;230.4691;5.66002480726847;0.006539787;0.007405298;-0.01082534;-0.3990235;-8.726372;-4.375575
65456618;423036400;20;0.001;0.0220617;31.31;96097;8.2594574;47.3416091;5.66000000000003;63.33;-2.34;144.82;229.6114;5.66002480726847;0.005524429;0.006143608;-0.008598575;-0.4052534;-8.798329;-4.419343
65656710;423036600;20;0;0.0220617;31.31;96097.16;8.2594574;47.3416091;5.66000000000003;63.32;-2.34;144.82;227.6936;5.66002480726847;0.005618226;0.006447722;-0.008752564;-0.4016878;-8.746096;-4.39718
65856643;423036800;20;0;0.0220617;31.32;96097.16;8.2594574;47.3416091;5.66000000000003;63.32;-2.34;144.81;228.0497;5.66002480726847;0.006028026;0.006436964;-0.009531355;-0.409936;-8.944079;-4.472995
66056394;423037000;20;0;0.0220617;31.32;96094.42;8.2594574;47.3416091;5.66000000000003;63.32;-2.34;144.81;228.4005;5.66002480726847;0.00632009;0.006891214;-0.00980554;-0.4045398;-8.801142;-4.41967
66256486;423037200;20;0;0.0220617;31.33;96094.2;8.2594574;47.3416091;5.66000000000003;63.3;-2.34;144.8;230.2335;5.66002480726847;0.005930563;0.00604387;-0.008707527;-0.4083445;-8.830736;-4.431991
66457183;423037400;20;0;0.0220617;31.33;96096.91;8.2594574;47.3416091;5.66000000000003;63.3;-2.34;144.79;230.0194;5.66002480726847;0.006140572;0.00695506;-0.009610603;-0.3985086;-8.692269;-4.380103
66656866;423037600;20;0.001;0.0220617;31.34;96096.52;8.2594574;47.3416091;5.66000000000003;63.3;-2.34;144.79;229.4456;5.66002480726847;0.006567721;0.00734752;-0.01064462;-0.4063588;-8.820768;-4.426154
66856402;423037800;20;0.001;0.0220617;31.34;96093.88;8.2594574;47.3416091;5.66000000000003;63.3;-2.34;144.78;230.2708;5.66002480726847;0.006571862;0.006981409;-0.01021386;-0.4217358;-9.104065;-4.563167
67056838;423038000;20;0.001;0.0220617;31.35;96094.3;8.2594574;47.3416091;5.66000000000003;63.3;-2.34;144.77;227.9985;5.66002480726847;0.005928698;0.00662311;-0.009164332;-0.4079283;-8.833241;-4.440361
67256421;423038200;20;0.001;0.0220617;31.35;96096.25;8.2594574;47.3416091;5.66000000000003;63.29;-2.35;144.77;226.0823;5.66002480726847;0.006666415;0.007137431;-0.01040223;-0.4163805;-8.960173;-4.492936
67457181;423038400;20;0.001;0.0220617;31.36;96095.7;8.2594574;47.3416091;5.66000000000003;63.29;-2.35;144.75;225.6778;5.66002480726847;0.005812933;0.005808824;-0.008251971;-0.4087866;-8.819836;-4.432854
67657246;423038600;20;0;0.0220617;31.36;96096.79;8.2594574;47.3416091;5.66000000000003;63.29;-2.35;144.75;226.6018;5.66002480726847;0.005924799;0.006349707;-0.00878904;-0.4098307;-8.86684;-4.454811
67856914;423038800;20;0;0.0220617;31.37;96094.79;8.2594574;47.3416091;5.66000000000003;63.29;-2.35;144.74;227.2725;5.66002480726847;0.007267968;0.007823766;-0.01092626;-0.403218;-8.760698;-4.417121
68057311;423039000;20;0;0.0220617;31.37;96093.54;8.2594574;47.3416091;5.66000000000003;63.29;-2.35;144.73;226.8508;5.66002480726847;0.006796896;0.007796255;-0.01114565;-0.4126186;-8.898169;-4.473049
68256902;423039200;20;0;0.0220617;31.38;96095.05;8.2594573;47.3416091;5.66000000000003;63.29;-2.36;144.73;230.9823;5.66002480726847;0.007760013;0.00833038;-0.01230756;-0.4149537;-8.927803;-4.480238
68457225;423039400;20;0.001;0.0220617;31.38;96095.76;8.2594573;47.3416091;5.66000000000003;63.29;-2.36;144.72;230.877;5.66002480726847;0.006621886;0.007683697;-0.01067265;-0.4251825;-9.115256;-4.594349
68656842;423039600;20;0;0.0220617;31.39;96096.73;8.2594573;47.3416091;5.66000000000003;63.28;-2.36;144.71;228.994;5.66002480726847;0.007149921;0.008081551;-0.01154365;-0.4120879;-8.816307;-4.425885
68856386;423039800;20;0;0.0220617;31.39;96094.36;8.2594573;47.3416091;5.66000000000003;63.28;-2.36;144.71;228.4199;5.66002480726847;0.0073053;0.008310305;-0.01199505;-0.3928526;-8.565737;-4.313137
69056772;423040000;20;0.004;0.0220617;31.4;96095.34;8.2594573;47.3416091;5.66000000000003;63.1;-2.29;144.71;27.23615;5.66002480726847;-0.04320741;0.01837329;-0.02728756;-0.3630847;-8.682921;-4.495587
69256489;423040200;20;0.004;0.0220617;31.4;96096.85;8.2594573;47.3416091;5.66000000000003;63.05;-2.27;144.7;28.09349;5.66002480726847;0.005958812;0.00627981;-0.008539088;-0.4029877;-8.975449;-4.549091
69456470;423040400;20;0;0.0220617;31.41;96093.51;8.2594573;47.3416091;5.66000000000003;63.05;-2.27;144.7;220.7876;5.66002480726847;0.005921696;0.006374231;-0.00864182;-0.387428;-8.679052;-4.416656
69656980;423040600;20;0;0.0220617;31.41;96096.03;8.2594573;47.3416091;5.66000000000003;63.05;-2.27;144.69;222.6695;5.66002480726847;0.007064942;0.007658744;-0.01030512;-0.3903365;-8.689229;-4.417841
69857096;423040800;20;0;0.0220617;31.42;96095.21;8.2594573;47.3416091;5.66000000000003;63.05;-2.27;144.68;223.3087;5.66002480726847;0.005643653;0.006205817;-0.00771374;-0.3950229;-8.844614;-4.492317
70056873;423041000;20;0;0.0220617;31.42;96095.34;8.2594573;47.3416091;5.66000000000003;63.05;-2.28;144.68;223.9273;5.66002480726847;0.006573655;0.006988993;-0.009509343;-0.3956566;-8.826724;-4.487037
